Transaction_ID,Date,Time,Sender_Bank,Receiver_Bank,UPI_App,Transaction_Type,Amount_INR,Status,Failure_Reason,City,Device_Type,Response_Time_ms,Is_Weekend
UPI100001346,2025-05-31,10:30:51,SBI,Punjab National Bank,CRED,P2P,960.29,Failed,Invalid VPA,Pune,Android,68,True
UPI100001347,2025-10-03,04:35:55,HDFC,ICICI,Mobikwik,Merchant Payment,4308.34,Failed,Network Timeout,Amritsar,iOS,282,False
UPI100001348,2025-09-28,03:43:41,IDBI Bank,ICICI,Mobikwik,P2M,608.69,Success,NA,Amritsar,Android,103,True
UPI100001349,2025-09-28,22:03:44,Canara Bank,Bank of Baroda,CRED,Recharge,1783.64,Reversed,Duplicate Transaction,Ahmedabad,iOS,305,True
UPI100001350,2025-07-20,20:44:02,Yes Bank,Axis Bank,Amazon Pay,Fund Transfer,733.33,Failed,Incorrect UPI PIN,Jalandhar,iOS,316,True
UPI100001351,2025-07-20,22:11:05,IDBI Bank,Axis Bank,Amazon Pay,P2P,323.62,Success,NA,Mumbai,Android,1274,True
UPI100001352,2025-01-24,10:25:50,HDFC,Axis Bank,BHIM,Merchant Payment,2577.88,Success,NA,Ludhiana,iOS,56,False
UPI100001353,2025-07-17,02:23:51,Yes Bank,IDBI Bank,Mobikwik,Fund Transfer,238.94,Success,NA,Ludhiana,Android,85,False
UPI100001354,2025-05-31,06:55:40,Union Bank,SBI,Google Pay,Merchant Payment,846.41,Reversed,NPCI Switch Error,Amritsar,Android,460,True
UPI100001355,2025-03-31,14:19:02,Kotak Mahindra,IDBI Bank,Mobikwik,Fund Transfer,537.98,Success,NA,Bengaluru,Android,859,False
UPI100001356,2025-09-23,12:06:50,SBI,SBI,CRED,Merchant Payment,1492.21,Failed,Daily Limit Exceeded,Ahmedabad,iOS,546,False
UPI100001357,2025-09-19,11:06:42,Punjab National Bank,Yes Bank,BHIM,Bill Payment,1665.58,Failed,Invalid VPA,Ahmedabad,Android,396,False
UPI100001358,2025-07-09,05:07:57,Kotak Mahindra,Kotak Mahindra,Google Pay,Bill Payment,1908.07,Pending,NA,Hyderabad,Android,368,False
UPI100001359,2025-06-07,20:18:28,SBI,Yes Bank,Mobikwik,Bill Payment,3402.15,Failed,Incorrect UPI PIN,Hyderabad,Android,681,True
UPI100001360,2025-11-11,10:30:14,Axis Bank,Bank of Baroda,BHIM,Bill Payment,597.01,Success,NA,Jalandhar,Android,179,False
UPI100001361,2025-05-02,20:02:14,Bank of Baroda,Bank of Baroda,Paytm,Merchant Payment,869.78,Failed,Account Blocked/Frozen,Chandigarh,Android,1196,False
UPI100001362,2025-04-20,12:10:26,Axis Bank,Kotak Mahindra,Amazon Pay,P2M,92.34,Success,NA,Ludhiana,Android,808,True
UPI100001363,2025-05-30,08:35:32,HDFC,Canara Bank,Amazon Pay,Bill Payment,2887.47,Failed,PSP Server Error,Jaipur,Android,345,False
UPI100001364,2025-02-23,02:34:40,HDFC,Axis Bank,WhatsApp Pay,Recharge,1202.72,Failed,Network Timeout,Jaipur,iOS,2370,True
UPI100001365,2025-07-10,18:45:01,Punjab National Bank,Bank of Baroda,Mobikwik,Merchant Payment,947.87,Reversed,Duplicate Transaction,Ludhiana,Android,787,False
UPI100001366,2025-02-22,09:03:22,SBI,Canara Bank,PhonePe,P2P,1307.94,Failed,Daily Limit Exceeded,Jaipur,Android,1031,True
UPI100001367,2025-08-31,02:17:30,ICICI,SBI,WhatsApp Pay,Fund Transfer,52.03,Success,NA,Jalandhar,iOS,1791,True
UPI100001368,2025-11-13,16:27:12,SBI,IDBI Bank,PhonePe,P2M,572.38,Failed,Duplicate Transaction,Ahmedabad,iOS,456,False
UPI100001369,2025-12-26,11:28:11,Kotak Mahindra,IDBI Bank,Paytm,Recharge,1030.31,Failed,Account Blocked/Frozen,Jalandhar,Android,206,False
UPI100001370,2025-11-06,01:53:40,SBI,IndusInd Bank,Google Pay,Recharge,490.04,Success,NA,Hyderabad,iOS,164,False
UPI100001371,2025-03-20,04:48:30,Bank of Baroda,Canara Bank,WhatsApp Pay,P2M,2209.22,Success,NA,Ahmedabad,iOS,1166,False
UPI100001372,2025-04-09,11:21:18,Kotak Mahindra,SBI,WhatsApp Pay,P2P,654.99,Pending,NA,Ludhiana,iOS,271,False
UPI100001373,2025-10-25,17:17:24,IndusInd Bank,IDBI Bank,BHIM,Recharge,907.09,Success,NA,Patiala,iOS,256,True
UPI100001374,2025-02-13,11:17:21,HDFC,Union Bank,Google Pay,P2M,1403.58,Success,NA,Mumbai,Android,575,False
UPI100001375,2025-08-16,01:21:01,HDFC,ICICI,Amazon Pay,Recharge,570.19,Reversed,Bank Server Down,Bengaluru,Android,284,True
UPI100001376,2025-05-11,17:18:14,Axis Bank,Canara Bank,Google Pay,P2M,2710.92,Failed,Daily Limit Exceeded,Lucknow,Android,586,True
UPI100001377,2025-11-25,02:14:30,Yes Bank,Axis Bank,PhonePe,Fund Transfer,2361.64,Failed,PSP Server Error,Amritsar,Android,123,False
UPI100001378,2025-09-20,16:35:20,Union Bank,ICICI,PhonePe,Recharge,1143.32,Success,NA,Lucknow,Android,2326,True
UPI100001379,2025-11-04,05:52:39,SBI,Axis Bank,Paytm,Recharge,702.88,Success,NA,Kolkata,iOS,1370,False
UPI100001380,2025-08-25,20:10:57,SBI,Yes Bank,Google Pay,Fund Transfer,3279.31,Success,NA,Delhi,iOS,1282,False
UPI100001381,2025-08-07,13:27:49,ICICI,Punjab National Bank,PhonePe,Bill Payment,1513.87,Success,NA,Chandigarh,Android,482,False
UPI100001382,2025-09-05,05:04:02,HDFC,IndusInd Bank,Mobikwik,P2P,775.01,Reversed,Bank Server Down,Kolkata,iOS,708,False
UPI100001383,2025-06-16,13:09:47,Yes Bank,Yes Bank,BHIM,P2M,4029.42,Success,NA,Patiala,Android,878,False
UPI100001384,2025-05-14,15:45:51,Union Bank,IndusInd Bank,BHIM,Bill Payment,261.59,Success,NA,Kolkata,Android,251,False
UPI100001385,2025-09-05,06:30:04,SBI,Bank of Baroda,BHIM,Fund Transfer,1293.8,Failed,Network Timeout,Kolkata,Android,702,False
UPI100001386,2025-11-27,09:29:02,Axis Bank,ICICI,PhonePe,Recharge,440.88,Success,NA,Delhi,Android,1076,False
UPI100001387,2025-06-06,06:52:06,Yes Bank,HDFC,Amazon Pay,Bill Payment,1194.57,Success,NA,Patiala,Android,456,False
UPI100001388,2025-03-19,20:33:25,Punjab National Bank,SBI,Google Pay,Bill Payment,597.13,Success,NA,Bengaluru,iOS,1518,False
UPI100001389,2025-06-23,08:19:05,Yes Bank,Union Bank,CRED,Bill Payment,15.31,Reversed,NPCI Switch Error,Chandigarh,Android,1127,False
UPI100001390,2025-11-19,09:22:46,Bank of Baroda,Axis Bank,Amazon Pay,Merchant Payment,2902.04,Success,NA,Patiala,iOS,244,False
UPI100001391,2025-06-11,20:59:29,SBI,HDFC,PhonePe,Fund Transfer,185.78,Success,NA,Amritsar,Android,2893,False
UPI100001392,2025-01-20,18:56:05,Canara Bank,HDFC,Amazon Pay,Bill Payment,2870.14,Pending,NA,Ludhiana,Android,771,False
UPI100001393,2025-08-04,02:38:16,Axis Bank,Bank of Baroda,PhonePe,P2M,994.58,Success,NA,Ludhiana,Android,619,False
UPI100001394,2025-12-05,01:28:35,Kotak Mahindra,IndusInd Bank,Google Pay,P2P,2518.88,Success,NA,Pune,Android,715,False
UPI100001395,2025-06-27,11:33:18,Punjab National Bank,Axis Bank,Mobikwik,Merchant Payment,811.83,Failed,NPCI Switch Error,Bengaluru,iOS,1371,False
UPI100001396,2025-12-15,21:37:45,ICICI,SBI,BHIM,Merchant Payment,2488.38,Success,NA,Amritsar,iOS,414,False
UPI100001397,2025-09-09,06:30:53,ICICI,IndusInd Bank,Google Pay,Merchant Payment,3751.09,Success,NA,Jalandhar,Android,142,False
UPI100001398,2025-01-30,02:35:05,Bank of Baroda,Bank of Baroda,CRED,Merchant Payment,1540.62,Success,NA,Delhi,iOS,86,False
UPI100001399,2025-10-19,07:42:18,Canara Bank,Canara Bank,Amazon Pay,Merchant Payment,3460.28,Failed,Insufficient Balance,Mumbai,iOS,1188,True
UPI100001400,2025-03-16,16:49:18,Kotak Mahindra,Bank of Baroda,Amazon Pay,P2P,4502.25,Success,NA,Patiala,iOS,1293,True
UPI100001401,2025-07-16,10:35:30,Kotak Mahindra,ICICI,WhatsApp Pay,Merchant Payment,2744.06,Pending,NA,Lucknow,Android,1333,False
UPI100001402,2025-12-21,18:32:55,Bank of Baroda,Kotak Mahindra,WhatsApp Pay,P2M,1813.76,Failed,Insufficient Balance,Jaipur,iOS,1303,True
UPI100001403,2025-02-15,20:10:52,IndusInd Bank,Bank of Baroda,PhonePe,P2P,639.86,Success,NA,Ludhiana,iOS,1983,True
UPI100001404,2025-09-04,10:35:35,Union Bank,Kotak Mahindra,Google Pay,Fund Transfer,729.74,Success,NA,Bengaluru,iOS,575,False
UPI100001405,2025-12-03,05:41:51,Canara Bank,Kotak Mahindra,Mobikwik,Bill Payment,3275.07,Failed,Beneficiary Bank Unavailable,Pune,iOS,462,False
UPI100001406,2025-09-09,03:48:10,Yes Bank,IndusInd Bank,Paytm,Fund Transfer,1052.54,Reversed,Duplicate Transaction,Delhi,Android,800,False
UPI100001407,2025-08-11,03:00:32,IndusInd Bank,Union Bank,Amazon Pay,P2P,542.45,Pending,NA,Mumbai,iOS,844,False
UPI100001408,2025-10-28,18:52:43,IndusInd Bank,Kotak Mahindra,Paytm,Recharge,2695.15,Success,NA,Patiala,iOS,378,False
UPI100001409,2025-08-07,01:12:32,Yes Bank,SBI,Mobikwik,P2M,816.91,Failed,Duplicate Transaction,Amritsar,Android,661,False
UPI100001410,2025-03-30,14:29:45,Yes Bank,Axis Bank,Amazon Pay,Merchant Payment,2524.21,Failed,Account Blocked/Frozen,Jaipur,Android,369,True
UPI100001411,2025-08-24,00:43:16,Punjab National Bank,IDBI Bank,Mobikwik,P2M,3255.79,Failed,Incorrect UPI PIN,Delhi,Android,1903,True
UPI100001412,2025-12-16,23:16:36,IDBI Bank,ICICI,Google Pay,Fund Transfer,1231.13,Success,NA,Jalandhar,iOS,435,False
UPI100001413,2025-05-12,16:14:25,HDFC,Axis Bank,Paytm,P2P,1164.72,Success,NA,Ahmedabad,Android,300,False
UPI100001414,2025-02-24,18:36:49,HDFC,Punjab National Bank,Amazon Pay,Merchant Payment,569.65,Failed,Account Blocked/Frozen,Chandigarh,iOS,729,False
UPI100001415,2025-10-01,01:24:14,Punjab National Bank,Punjab National Bank,Paytm,Bill Payment,213.83,Failed,Bank Server Down,Pune,iOS,468,False
UPI100001416,2025-08-01,09:13:56,HDFC,Punjab National Bank,Paytm,Recharge,491.24,Pending,NA,Jaipur,iOS,2167,False
UPI100001417,2025-07-30,16:26:24,SBI,Kotak Mahindra,Paytm,Recharge,2533.43,Failed,Invalid VPA,Ludhiana,Android,273,False
UPI100001418,2025-11-01,15:24:51,IDBI Bank,Axis Bank,Amazon Pay,P2P,1322.36,Reversed,Bank Server Down,Bengaluru,Android,120,True
UPI100001419,2025-03-07,16:28:51,Bank of Baroda,Kotak Mahindra,Paytm,Merchant Payment,3053.2,Success,NA,Jaipur,iOS,918,False
UPI100001420,2025-10-01,12:29:02,IDBI Bank,SBI,Paytm,Merchant Payment,2412.91,Reversed,Bank Server Down,Chandigarh,iOS,1675,False
UPI100001421,2025-09-11,11:48:20,Axis Bank,Punjab National Bank,PhonePe,Fund Transfer,1710.09,Failed,PSP Server Error,Amritsar,iOS,1025,False
UPI100001422,2025-04-18,04:48:56,Punjab National Bank,Canara Bank,BHIM,P2P,2026.83,Success,NA,Jalandhar,iOS,489,False
UPI100001423,2025-08-29,07:34:40,Axis Bank,ICICI,CRED,Bill Payment,963.02,Pending,NA,Ahmedabad,iOS,944,False
UPI100001424,2025-07-15,11:59:12,SBI,IDBI Bank,WhatsApp Pay,Fund Transfer,7489.82,Reversed,NPCI Switch Error,Patiala,Android,189,False
UPI100001425,2025-03-11,01:14:34,Bank of Baroda,Bank of Baroda,WhatsApp Pay,Recharge,274.52,Failed,Bank Server Down,Patiala,iOS,385,False
UPI100001426,2025-06-08,00:33:55,Axis Bank,Axis Bank,WhatsApp Pay,Bill Payment,869.99,Success,NA,Mumbai,Android,324,True
UPI100001427,2025-03-31,21:02:31,Bank of Baroda,Bank of Baroda,WhatsApp Pay,P2M,2329.42,Success,NA,Ludhiana,iOS,1511,False
UPI100001428,2025-12-16,05:49:58,Punjab National Bank,SBI,WhatsApp Pay,P2M,463.94,Failed,NPCI Switch Error,Amritsar,iOS,494,False
UPI100001429,2025-05-01,17:49:35,Canara Bank,ICICI,BHIM,Bill Payment,5264.41,Pending,NA,Hyderabad,Android,413,False
UPI100001430,2025-10-15,02:45:07,HDFC,Canara Bank,Mobikwik,Fund Transfer,671.94,Success,NA,Hyderabad,Android,1981,False
UPI100001431,2025-08-05,22:37:19,SBI,Canara Bank,Mobikwik,Bill Payment,137.16,Failed,Bank Server Down,Mumbai,iOS,1058,False
UPI100001432,2025-05-24,02:51:46,SBI,Punjab National Bank,PhonePe,Recharge,2629.68,Reversed,Duplicate Transaction,Amritsar,Android,307,True
UPI100001433,2025-07-28,19:02:11,IndusInd Bank,Yes Bank,BHIM,Recharge,288.99,Failed,Duplicate Transaction,Jaipur,Android,2594,False
UPI100001434,2025-12-06,10:11:12,Kotak Mahindra,IndusInd Bank,PhonePe,Bill Payment,1694.39,Failed,PSP Server Error,Pune,Android,378,True
UPI100001435,2025-07-07,20:22:36,ICICI,Axis Bank,BHIM,Bill Payment,1775.6,Failed,Transaction Timeout,Ahmedabad,iOS,648,False
UPI100001436,2025-05-05,07:18:03,IndusInd Bank,Bank of Baroda,Paytm,Bill Payment,8131.63,Success,NA,Mumbai,iOS,58,False
UPI100001437,2025-07-23,05:23:40,Punjab National Bank,Union Bank,BHIM,Merchant Payment,3791.18,Pending,NA,Kolkata,Android,1707,False
UPI100001438,2025-02-17,02:47:26,IDBI Bank,Bank of Baroda,PhonePe,Fund Transfer,2607.65,Failed,PSP Server Error,Jalandhar,iOS,136,False
UPI100001439,2025-02-18,15:35:41,Canara Bank,Canara Bank,CRED,P2M,1766.01,Success,NA,Hyderabad,iOS,191,False
UPI100001440,2025-05-06,19:43:31,IndusInd Bank,IndusInd Bank,Amazon Pay,P2M,1003.47,Failed,Duplicate Transaction,Amritsar,Android,1620,False
UPI100001441,2025-02-21,02:14:43,Bank of Baroda,Yes Bank,Mobikwik,Bill Payment,487.1,Success,NA,Mumbai,iOS,4063,False
UPI100001442,2025-04-03,21:10:02,ICICI,Punjab National Bank,PhonePe,Bill Payment,2819.61,Success,NA,Delhi,Android,622,False
UPI100001443,2025-03-07,09:46:02,Punjab National Bank,Punjab National Bank,Paytm,P2P,337.64,Success,NA,Hyderabad,iOS,1731,False
UPI100001444,2025-08-28,22:48:16,Punjab National Bank,IndusInd Bank,Google Pay,P2P,1715.39,Pending,NA,Jaipur,iOS,1523,False
UPI100001445,2025-05-25,10:28:59,HDFC,Kotak Mahindra,Google Pay,Merchant Payment,1792.54,Success,NA,Kolkata,Android,181,True
UPI100001446,2025-08-11,15:51:54,Canara Bank,Kotak Mahindra,Amazon Pay,Merchant Payment,1344.74,Failed,Daily Limit Exceeded,Jaipur,Android,65,False
UPI100001447,2025-08-19,08:25:40,Union Bank,HDFC,Amazon Pay,Fund Transfer,5710.21,Failed,Transaction Timeout,Pune,iOS,2282,False
UPI100001448,2025-06-05,11:16:05,Axis Bank,Bank of Baroda,Paytm,Merchant Payment,1919.39,Failed,Transaction Timeout,Jaipur,Android,497,False
UPI100001449,2025-09-01,13:31:48,ICICI,Union Bank,Google Pay,Fund Transfer,2591.75,Failed,PSP Server Error,Amritsar,Android,233,False
UPI100001450,2025-04-17,14:50:20,IndusInd Bank,HDFC,WhatsApp Pay,Fund Transfer,776.79,Success,NA,Mumbai,Android,331,False
UPI100001451,2025-05-14,12:22:37,IDBI Bank,HDFC,Mobikwik,Bill Payment,1795.54,Failed,Insufficient Balance,Jalandhar,iOS,1181,False
UPI100001452,2025-01-15,19:57:14,Kotak Mahindra,Union Bank,BHIM,Recharge,2866.64,Success,NA,Ludhiana,Android,831,False
UPI100001453,2025-02-08,17:35:27,Union Bank,Union Bank,WhatsApp Pay,Bill Payment,1424.0,Success,NA,Amritsar,iOS,958,True
UPI100001454,2025-03-15,01:39:10,Canara Bank,HDFC,Paytm,Fund Transfer,2132.01,Success,NA,Pune,iOS,1382,True
UPI100001455,2025-12-19,19:37:07,IndusInd Bank,Union Bank,WhatsApp Pay,Fund Transfer,4574.28,Success,NA,Ludhiana,Android,882,False
UPI100001456,2025-02-20,07:52:10,IDBI Bank,ICICI,PhonePe,Fund Transfer,1529.85,Reversed,Duplicate Transaction,Bengaluru,Android,275,False
UPI100001457,2025-09-22,18:33:06,Bank of Baroda,IDBI Bank,BHIM,Fund Transfer,1200.68,Failed,Transaction Timeout,Bengaluru,iOS,755,False
UPI100001458,2025-09-30,11:04:17,Canara Bank,HDFC,Paytm,Merchant Payment,93.05,Failed,Daily Limit Exceeded,Lucknow,Android,687,False
UPI100001459,2025-09-22,05:06:45,Kotak Mahindra,ICICI,Amazon Pay,P2M,2846.42,Success,NA,Chandigarh,Android,206,False
UPI100001460,2025-07-21,22:07:12,Axis Bank,IndusInd Bank,CRED,Merchant Payment,199.49,Failed,Transaction Timeout,Ludhiana,Android,979,False
UPI100001461,2025-10-19,05:50:53,SBI,ICICI,Amazon Pay,P2M,318.61,Failed,Network Timeout,Pune,iOS,1422,True
UPI100001462,2025-05-01,15:06:31,Canara Bank,Union Bank,PhonePe,Fund Transfer,2734.02,Pending,NA,Ahmedabad,iOS,1437,False
UPI100001463,2025-08-13,03:05:54,Bank of Baroda,Canara Bank,PhonePe,Bill Payment,395.14,Success,NA,Chandigarh,Android,235,False
UPI100001464,2025-07-09,21:01:21,Kotak Mahindra,Axis Bank,Google Pay,P2M,406.31,Pending,NA,Bengaluru,Android,258,False
UPI100001465,2025-06-05,17:52:00,HDFC,ICICI,Google Pay,Merchant Payment,1337.76,Success,NA,Lucknow,Android,237,False
UPI100001466,2025-05-11,06:28:09,SBI,Canara Bank,Google Pay,P2P,444.86,Success,NA,Mumbai,Android,168,True
UPI100001467,2025-09-03,09:10:50,Canara Bank,Yes Bank,BHIM,P2M,131.24,Success,NA,Ludhiana,iOS,428,False
UPI100001468,2025-10-16,00:21:33,IDBI Bank,Axis Bank,Amazon Pay,Fund Transfer,2108.85,Success,NA,Bengaluru,iOS,413,False
UPI100001469,2025-02-25,13:28:23,Yes Bank,IndusInd Bank,Paytm,Merchant Payment,839.15,Success,NA,Pune,Android,1376,False
UPI100001470,2025-03-26,00:44:34,Punjab National Bank,IndusInd Bank,Amazon Pay,P2P,2608.22,Pending,NA,Pune,Android,1425,False
UPI100001471,2025-05-31,17:06:12,Bank of Baroda,Yes Bank,PhonePe,Fund Transfer,4261.93,Success,NA,Kolkata,iOS,527,True
UPI100001472,2025-06-14,09:21:40,IndusInd Bank,Union Bank,Mobikwik,P2P,299.69,Success,NA,Mumbai,iOS,1695,True
UPI100001473,2025-12-09,12:41:44,HDFC,ICICI,BHIM,P2P,1449.13,Success,NA,Chandigarh,Android,3319,False
UPI100001474,2025-03-14,15:55:53,HDFC,IndusInd Bank,CRED,P2M,170.67,Failed,PSP Server Error,Bengaluru,iOS,134,False
UPI100001475,2025-07-03,17:39:14,SBI,Canara Bank,BHIM,P2P,455.6,Pending,NA,Jaipur,iOS,258,False
UPI100001476,2025-04-25,19:56:19,Punjab National Bank,Kotak Mahindra,Google Pay,Merchant Payment,60.19,Success,NA,Jalandhar,iOS,653,False
UPI100001477,2025-11-18,04:15:03,Axis Bank,IndusInd Bank,CRED,Recharge,159.84,Success,NA,Jaipur,iOS,1745,False
UPI100001478,2025-11-08,01:51:01,SBI,Bank of Baroda,Google Pay,Bill Payment,5273.67,Success,NA,Amritsar,Android,1247,True
UPI100001479,2025-06-07,04:19:43,SBI,Kotak Mahindra,WhatsApp Pay,Fund Transfer,1245.26,Success,NA,Kolkata,Android,3251,True
UPI100001480,2025-03-15,12:17:38,Bank of Baroda,Axis Bank,BHIM,Merchant Payment,706.43,Failed,Bank Server Down,Ludhiana,Android,151,True
UPI100001481,2025-03-27,23:11:21,IndusInd Bank,Yes Bank,Amazon Pay,Recharge,72.62,Failed,Insufficient Balance,Pune,iOS,819,False
UPI100001482,2025-08-03,08:38:07,ICICI,HDFC,CRED,Bill Payment,371.05,Success,NA,Pune,iOS,1208,True
UPI100001483,2025-07-21,19:16:21,Yes Bank,Kotak Mahindra,WhatsApp Pay,Bill Payment,3292.57,Success,NA,Patiala,Android,1810,False
UPI100001484,2025-03-08,05:39:03,IndusInd Bank,SBI,Paytm,P2M,855.6,Reversed,Duplicate Transaction,Hyderabad,Android,762,True
UPI100001485,2025-01-15,05:48:30,Union Bank,Kotak Mahindra,CRED,Recharge,490.29,Success,NA,Jaipur,iOS,201,False
UPI100001486,2025-11-05,00:57:29,Canara Bank,Kotak Mahindra,PhonePe,Fund Transfer,2929.47,Success,NA,Mumbai,Android,457,False
UPI100001487,2025-03-15,04:50:12,Bank of Baroda,HDFC,Google Pay,Merchant Payment,236.8,Success,NA,Hyderabad,iOS,304,True
UPI100001488,2025-01-19,19:13:21,Punjab National Bank,Bank of Baroda,Google Pay,Recharge,216.46,Failed,Insufficient Balance,Pune,Android,139,True
UPI100001489,2025-03-04,00:29:43,Bank of Baroda,HDFC,CRED,Bill Payment,254.05,Success,NA,Mumbai,Android,383,False
UPI100001490,2025-06-10,23:11:54,HDFC,Canara Bank,Google Pay,Bill Payment,2350.6,Failed,PSP Server Error,Ludhiana,Android,1962,False
UPI100001491,2025-05-27,03:42:48,IndusInd Bank,HDFC,CRED,Recharge,760.27,Success,NA,Lucknow,Android,568,False
UPI100001492,2025-08-06,20:15:25,Union Bank,Yes Bank,BHIM,Recharge,602.84,Failed,Account Blocked/Frozen,Ludhiana,iOS,1385,False
UPI100001493,2025-08-21,21:42:22,Canara Bank,Union Bank,Amazon Pay,Merchant Payment,767.78,Success,NA,Amritsar,iOS,1992,False
UPI100001494,2025-07-09,03:05:23,ICICI,Kotak Mahindra,Google Pay,Merchant Payment,3476.95,Failed,NPCI Switch Error,Jaipur,iOS,290,False
UPI100001495,2025-08-04,13:35:51,SBI,IDBI Bank,Google Pay,P2P,910.4,Reversed,Duplicate Transaction,Lucknow,Android,2310,False
UPI100001496,2025-03-15,04:23:04,Bank of Baroda,IDBI Bank,CRED,P2P,15.58,Failed,Insufficient Balance,Chandigarh,Android,473,True
UPI100001497,2025-08-30,02:16:17,Axis Bank,IDBI Bank,Paytm,Bill Payment,1299.03,Success,NA,Pune,Android,154,True
UPI100001498,2025-12-05,12:12:30,IDBI Bank,Axis Bank,WhatsApp Pay,Recharge,241.1,Failed,Duplicate Transaction,Ludhiana,iOS,1054,False
UPI100001499,2025-05-26,13:36:28,Punjab National Bank,Yes Bank,Mobikwik,Merchant Payment,472.01,Success,NA,Lucknow,Android,700,False
UPI100001500,2025-08-03,12:47:53,Union Bank,Canara Bank,Mobikwik,P2M,107.63,Success,NA,Jaipur,Android,356,True
UPI100001501,2025-08-20,12:26:15,HDFC,Kotak Mahindra,Amazon Pay,P2M,217.83,Success,NA,Patiala,Android,816,False
UPI100001502,2025-10-24,17:20:25,IDBI Bank,SBI,CRED,Recharge,75.18,Success,NA,Delhi,iOS,1302,False
UPI100001503,2025-04-18,06:35:29,Union Bank,Axis Bank,BHIM,Fund Transfer,144.63,Success,NA,Jalandhar,Android,2856,False
UPI100001504,2025-04-01,10:29:50,Kotak Mahindra,ICICI,WhatsApp Pay,Fund Transfer,1364.97,Failed,Beneficiary Bank Unavailable,Delhi,iOS,793,False
UPI100001505,2025-06-02,03:39:09,Union Bank,HDFC,Google Pay,Bill Payment,1194.64,Success,NA,Ahmedabad,Android,97,False
UPI100001506,2025-07-26,19:41:26,Kotak Mahindra,HDFC,Mobikwik,P2M,110.45,Success,NA,Hyderabad,iOS,449,True
UPI100001507,2025-08-15,14:30:49,Yes Bank,Punjab National Bank,PhonePe,Bill Payment,1099.22,Success,NA,Ludhiana,iOS,826,False
UPI100001508,2025-10-03,17:34:41,Yes Bank,Axis Bank,Google Pay,Merchant Payment,2593.32,Success,NA,Ahmedabad,Android,348,False
UPI100001509,2025-07-23,11:41:35,Punjab National Bank,HDFC,WhatsApp Pay,Fund Transfer,1652.25,Reversed,Duplicate Transaction,Jalandhar,Android,462,False
UPI100001510,2025-06-07,21:18:28,Yes Bank,Union Bank,Amazon Pay,Bill Payment,860.15,Success,NA,Ludhiana,Android,493,True
UPI100001511,2025-01-04,05:40:05,ICICI,Union Bank,Amazon Pay,Recharge,34.45,Success,NA,Pune,iOS,363,True
UPI100001512,2025-01-30,14:39:36,IndusInd Bank,Union Bank,Mobikwik,Fund Transfer,252.78,Success,NA,Mumbai,iOS,1071,False
UPI100001513,2025-12-01,19:06:59,Axis Bank,Bank of Baroda,Paytm,Merchant Payment,1448.55,Success,NA,Bengaluru,iOS,479,False
UPI100001514,2025-09-26,11:54:04,Punjab National Bank,Yes Bank,Amazon Pay,Recharge,1993.9,Success,NA,Mumbai,Android,147,False
UPI100001515,2025-01-26,12:25:13,Union Bank,Punjab National Bank,Google Pay,Merchant Payment,3207.05,Success,NA,Ludhiana,iOS,278,True
UPI100001516,2025-11-17,03:31:14,ICICI,IDBI Bank,WhatsApp Pay,Recharge,3462.07,Failed,Insufficient Balance,Bengaluru,iOS,911,False
UPI100001517,2025-08-29,08:23:35,Canara Bank,ICICI,Mobikwik,Merchant Payment,644.43,Failed,Duplicate Transaction,Hyderabad,Android,130,False
UPI100001518,2025-06-28,11:55:16,Yes Bank,IDBI Bank,Mobikwik,Recharge,3571.06,Failed,Daily Limit Exceeded,Hyderabad,iOS,1208,True
UPI100001519,2025-09-26,11:42:34,Canara Bank,ICICI,PhonePe,Merchant Payment,150.98,Success,NA,Ludhiana,Android,307,False
UPI100001520,2025-02-17,16:09:31,SBI,Canara Bank,Paytm,Bill Payment,964.47,Success,NA,Lucknow,Android,529,False
UPI100001521,2025-05-25,21:35:12,SBI,Axis Bank,WhatsApp Pay,Fund Transfer,3326.68,Failed,Transaction Timeout,Jalandhar,iOS,1122,True
UPI100001522,2025-05-18,05:04:48,Canara Bank,Kotak Mahindra,Google Pay,Recharge,1298.59,Pending,NA,Kolkata,iOS,873,True
UPI100001523,2025-09-22,10:51:35,ICICI,Axis Bank,PhonePe,Recharge,422.29,Success,NA,Amritsar,Android,734,False
UPI100001524,2025-08-18,09:18:10,Canara Bank,IndusInd Bank,Paytm,Merchant Payment,499.6,Failed,Daily Limit Exceeded,Jalandhar,iOS,1073,False
